scene_floor,init_x,init_y,init_z,init_angle
00424-Hsk3jDzNySy_0,-4.814687,0.13497093,2.9854918,4.8119932278141775
00425-SSbSnMigayt_0,-2.8277893,0.081814006,3.8692207,3.5864823737557128
00425-SSbSnMigayt_1,0.07416937,3.081814,1.4404411,3.7225666179890733
00426-X9fRPGxw1jS_0,-0.49991107,0.16646501,0.051425368,4.918937307051677
00427-P3hmFK6Ejnf_0,0.18667108,-2.71833,-0.023416204,5.288968772927931
00427-P3hmFK6Ejnf_2,3.8863783,2.949752,-3.2538595,2.5801884691249066
00428-vPoFkhqsJaf_0,-2.5034251,-3.2396727,-3.8635895,1.0858490667443683
00428-vPoFkhqsJaf_1,-13.083795,0.16032743,-3.3943782,5.033868732792733
00429-UZ5rYGiwQgW_0,-2.0043645,0.07741298,3.083797,2.352513397204975
00430-P8L1328HrLi_0,4.1633997,0.0037548095,0.81291175,1.4064791009770015
00431-rp42RknmRV8_0,6.5783567,-2.286709,2.0322309,5.405105733174864
00432-vCfHLVSyL21_0,-9.713453,0.133125,1.6681639,3.670775665190055
00432-vCfHLVSyL21_1,-4.043452,3.1458538,4.1342273,0.7598429538572362
00433-uzH9yHazm9t_0,-0.36461905,0.051595405,3.2152295,4.770195668800324
00434-L5QEsaVqwrY_0,1.9963828,0.12656279,22.778929,4.872794172858145
00435-rmDFTEWfNcz_0,5.9471254,0.15747395,5.242609,5.469398374457223
00435-rmDFTEWfNcz_1,5.9471254,0.15747395,5.242609,5.581067954890426
00436-TGVJHgmMGzi_0,0.51388425,-2.7918437,0.38216946,5.1692353085043425
00436-TGVJHgmMGzi_1,4.071084,0.0081563,1.6990464,6.170807660643478
00436-TGVJHgmMGzi_2,4.071084,0.0081563,1.6990464,5.472414287207014
00437-S3BfyR31Wc9_0,-10.5515,0.08140522,0.1543872,3.8113480674962
00438-XvJjCZv6SYp_1,-0.60667217,1.1383581,0.30899492,1.9504951127911394
00439-mjvN6RDLsPm_0,-2.2708907,-2.636709,0.37560254,3.8370547879453474
00439-mjvN6RDLsPm_1,-2.0701594,0.37943935,1.5239532,1.7964765839570347
00440-wPLokgvCnuk_1,-0.2902219,0.8802166,-4.1299024,2.554178319991518
00441-4MRLu1yET6a_0,-3.8422847,0.101282984,4.1852922,5.6255022972872775
00442-tJ7XVoEN82a_0,-0.6224295,-2.3731713,-0.9248646,1.9341784943595017
00442-tJ7XVoEN82a_1,-2.6249294,0.026828527,3.5318213,5.363800319459469
00443-oz1yTAGPXkh_0,-10.525511,0.040090755,1.6509426,2.4683919021027836
00444-sX9xad6ULKc_0,8.641174,0.08200241,0.85512906,5.088061261714043
00445-H81QMurNRM8_0,-11.360131,-0.84883296,-2.5452332,6.154221600988822
00445-H81QMurNRM8_1,-13.576369,2.351167,3.2571192,4.395885130333906
00446-tL6i2PtktSh_0,-5.3262725,0.087420896,3.6669896,4.46706791291061
00447-5RtSdesLuHt_0,22.251854,0.092716604,1.6206167,0.7314777714274656
00448-tAQTHnJ7n72_0,-11.582352,0.076522976,-0.37119156,0.11713010641062209
00449-JjsvQEqRxGS_0,6.947798,-2.994518,-0.19465837,2.0161887902807334
00450-LGGnLUDPz37_0,-1.0120953,-0.09384465,-5.3086977,4.235467047876015
00450-LGGnLUDPz37_1,-1.0120953,-0.09384465,-5.3086977,4.5863209684272475
00451-FYYpmNC4gAd_0,1.7202537,-2.6658502,0.20160544,3.6442510034035407
00451-FYYpmNC4gAd_1,0.020890653,0.26693907,0.5432113,4.162409249726962
00452-9Ckja165ren_1,0.3767046,0.022824049,0.7707603,4.6209144577812955
00452-9Ckja165ren_2,9.633353,3.0228238,6.4377594,2.544792834139118
00453-6ySDHVkso9e_0,-0.85971737,-2.629169,-1.8519374,2.3469520104553228
00454-vjMVcmpC1hC_0,-6.1067057,0.02970381,-1.376723,2.34382611149767
00455-k7mcxHG65Wh_0,6.1087055,-0.66057104,-5.3715253,2.3093429592205124
00456-T48WJA2vtru_0,8.684218,-2.542719,0.39789867,2.135094145752847
00456-T48WJA2vtru_1,8.164757,0.057281256,1.8056973,0.9892251817004238
00457-7PZPFHR3oJc_0,-0.26808977,-2.521609,-0.6517973,0.1945501125544058
00458-fFx6oC7EVp7_0,4.741235,0.013928607,-0.17728962,4.13162220145677
00459-Ze6tkhg7Wvc_0,2.617709,0.113452435,-4.156301,0.5071592049627276
00460-LViDMxZp4ZN_0,12.485775,0.077436,5.004127,0.7550449959724305
00461-AiY2reLtjYJ_0,9.243293,0.028069004,-1.5607896,2.993319992627609
00462-5m6t1y5EvsT_0,-2.422871,0.163084,3.5786486,4.7714344130862285
00463-URjpCob8MGw_0,5.110673,0.042638063,1.5401684,3.0044874294460953
00463-URjpCob8MGw_1,0.89562595,3.0426383,2.328523,3.844390732552671
00464-NfkadBDgBJV_0,0.0069793165,-2.8566337,-0.73029923,1.9525402064189648
00464-NfkadBDgBJV_1,0.29801613,0.14336634,-7.1051145,3.268679725994521
00465-nvjM2xMma91_0,-2.9440296,-0.2472729,1.6518888,4.7622310993682975
00465-nvjM2xMma91_1,-13.630816,0.15272713,4.3031926,3.38487620436347
00466-xAHnY3QzFUN_0,-4.869155,0.05698298,17.104336,5.447251562813511
00467-mggziYKSc6S_0,2.9252198,0.11253317,0.38323447,1.140555909616633
00468-iTm2PKHUcTJ_0,4.1035275,0.19260526,-3.9845424,3.7213512872725163
00468-iTm2PKHUcTJ_1,4.1035275,0.19260526,-3.9845424,4.421470881993212
00469-ochRmQAHtkF_0,6.9727645,-2.90628,-6.7759953,4.719789485675853
00469-ochRmQAHtkF_1,2.518093,0.09371996,-0.58143914,5.197598058666509
00469-ochRmQAHtkF_2,7.91665,3.2937198,-5.824838,6.199624402087467
00470-udze1CSof5C_0,-0.9755635,-3.4222848,0.17952177,5.357130627512593
00470-udze1CSof5C_1,6.360452,0.17771506,0.5276479,4.331109780348408
00471-f93a9wrxRjG_0,0.3650484,0.09633203,-3.0823483,1.2630492746283597
00472-Xuky7E5df6A_0,-3.3211918,-2.9704058,-3.1541767,4.15584381124095
00473-xccdSFAEPau_0,-7.747814,-3.2328954,2.221924,5.862042364105351
00473-xccdSFAEPau_1,-7.4182124,0.16710448,24.351097,2.2766306858089522
00474-v46TaF2rxHK_0,-10.401591,0.27278602,3.5657182,0.7286115176050605
00474-v46TaF2rxHK_1,-10.401591,0.27278602,3.5657182,0.6279023292914148
00475-g7hUFVNac26_0,3.3392303,-2.8096817,4.3502054,5.245921011895551
00475-g7hUFVNac26_1,10.669407,0.18482147,-4.558368,1.438250465631794
00475-g7hUFVNac26_2,0.9549093,3.1903183,-1.6321517,5.278721289892148
00476-NtnvZSMK3en_0,-2.1082664,-0.018307969,0.70992893,0.294387197778658
00478-QDvRVeWFCjM_0,2.1426194,0.17298472,-7.6417933,1.1851281092853552
00479-p4ZPcGtk6Ex_0,1.7043359,-2.7662606,1.5237163,1.2250519544294871
00479-p4ZPcGtk6Ex_1,3.5264907,0.13910833,2.4796848,1.2079168365356436
00480-RrfVebebfWf_0,3.4187284,-3.008206,-1.6396049,2.759650060689488
00480-RrfVebebfWf_1,-0.2116961,0.19179416,-1.3088467,5.687153082170404
00481-5jLhtVmWd5F_0,0.79066133,0.19494414,-1.9306811,5.024640225234222
00481-5jLhtVmWd5F_1,-1.0375861,3.194944,-1.2632939,5.731671705991933
00482-EQSguCqe5Rk_0,4.233279,0.032633975,3.1078477,1.7255003453338185
00483-boHtwWDWtXh_0,7.7607536,-3.0097322,0.3212003,2.1942073569973877
00483-boHtwWDWtXh_1,0.20233837,0.1902678,3.3047042,6.084926406065648
00483-boHtwWDWtXh_2,0.47737676,3.1902678,0.9066447,4.017406217909805
00484-fc7RfUCN5mY_0,-0.5566523,0.05317706,-4.482159,2.0225272345575336
00485-yX54kr5c5g9_0,5.7995963,0.17738095,3.5354295,5.539556122090132
00486-WypGcNbCdsH_0,-5.906721,0.05059202,-2.0834725,3.7498016855238587
00487-erXNfWVjqZ8_0,-7.9109893,-2.5998747,-3.279441,2.0546162766687917
00487-erXNfWVjqZ8_2,-2.6303735,2.9641566,-1.1234251,0.5576910589583871
00488-F8PSGjTiv61_0,-4.1020007,0.08164795,1.7177655,1.3600938748793177
00489-boJrpwDQtu9_0,0.8627293,-0.058629006,3.4651065,1.8711347074792024
00489-boJrpwDQtu9_1,-0.5602829,-0.058629006,4.0566254,4.661899388259518
00489-boJrpwDQtu9_2,2.441671,3.1413713,4.0861053,5.878913073217465
00490-BUFVGDCQNGb_0,-7.4562135,0.04583803,0.427343,2.6590870173085723
00491-Ty7djLDxQu3_0,-2.4141462,-2.7148058,2.9369488,3.151199659691754
00491-Ty7djLDxQu3_1,-3.4374526,0.08519411,3.4194653,3.312768011470384
00492-panm7DRsmDn_0,-5.5264597,-3.3072937,2.808244,6.051544108702627
00492-panm7DRsmDn_1,-7.1860895,0.0927062,2.3516474,2.5785969630074854
00494-5737gQA9p2T_0,5.8325205,0.104054034,0.030777425,1.9513814995752061
00494-5737gQA9p2T_1,0.007539086,3.172105,2.3782978,1.0245483403446
00495-CQWES1bawee_0,6.4425163,-3.0098238,-0.4518387,0.9706778793429227
00496-eWKqgQbVZow_0,-3.0807488,0.0777311,-2.8163838,1.190646699823242
00497-AeBfp3hTadB_0,0.060636193,-2.5762696,-0.19398221,4.435737600191229
00497-AeBfp3hTadB_1,3.1083875,0.11138691,-0.8308826,6.137401717814751
00498-ij6Fizhrr6c_0,-4.50733,-0.59823954,-9.066984,2.372249743493288
00498-ij6Fizhrr6c_1,0.36618608,2.4017606,-6.4994335,1.3388366691700229
00499-q6tn1ZjSsG4_0,2.0526228,0.1634022,0.14706677,0.84560926068567
00500-fKP4sxcoxpL_0,10.142071,-3.0029194,-2.2604473,0.8579737507382302
00500-fKP4sxcoxpL_1,4.684051,0.19708061,-2.2913845,2.057432057335787
00501-N7YVmJQ8sAu_0,5.3661213,0.08235088,-2.3882015,5.586305117458784
00502-nMeXfQU4PMS_0,-8.630725,0.136499,1.337889,5.089297542260209
00503-aqx6EomMgTf_1,0.8716058,2.9756367,1.3012333,1.9310763451477462
00504-frThKkhTwFT_0,-7.3770604,-0.081113935,-5.153746,5.032634946596534
00505-ZwnLFNzxASM_0,0.52678216,0.08454245,-2.025272,5.7610465137510225
00506-QVAA6zecMHu_0,1.7471535,0.038921595,6.0286818,0.5628105161078567
00507-RfNGMBdVbAZ_0,-10.955671,0.19148791,4.2392898,4.730287305728249
00508-4vwGX7U38Ux_0,-1.4309777,0.13024533,5.645841,5.875455476410645
00509-gDDiZeyaVc2_0,-15.307709,-3.0999296,6.0962763,3.6096957123751667
00509-gDDiZeyaVc2_1,-13.226372,0.10007048,-2.7390914,2.2709923771047458
00510-JSgMy8tTACD_0,-0.5776316,0.053232938,1.5000098,1.0159750744840184
00510-JSgMy8tTACD_1,-7.0300083,3.0532331,2.08614,2.1338510263849653
00512-WZDzPCybQvS_0,-1.0222919,-2.7778466,-2.2949214,3.850452995105054
00512-WZDzPCybQvS_1,-13.675475,-0.37784648,-5.1629515,5.746709418163628
00512-WZDzPCybQvS_2,-7.828043,3.044675,-6.0548067,1.583746321644663
00513-9oGV6Y9nNqB_0,8.617036,0.006913975,-0.088998206,1.2837570438339891
00514-9DnDAhJ7qcj_0,0.9918797,-4.231728,2.0260992,2.1650531059909848
00514-9DnDAhJ7qcj_1,-2.3839545,0.09338554,14.096496,1.1535302571824806
00514-9DnDAhJ7qcj_2,-3.4239306,4.631483,13.507753,1.6662729038666566
00515-krsjseyn6fd_0,-3.9194465,-3.2544243,-5.375203,5.454348216754003
00515-krsjseyn6fd_1,4.83943,0.05886364,-0.042880073,6.2144733069066795
00515-krsjseyn6fd_2,-3.2938435,3.2588634,-3.2446868,2.828116246605371
00516-ytXtEYghmvL_0,4.292538,0.14213634,7.4672003,5.1248119882865595
00516-ytXtEYghmvL_1,4.0944495,2.7726057,8.432688,5.063561166427984
00517-jG9pucmJVBZ_0,-6.2146664,0.1478478,-4.0089107,1.7435622093881036
00518-o1F5JVHc6mb_0,7.147264,-2.5653286,-8.643952,4.653890251930578
00518-o1F5JVHc6mb_1,12.929482,0.0073152483,-3.1099687,2.065334428291853
00518-o1F5JVHc6mb_2,9.913666,3.2346716,-0.6016638,1.9293766514312962
00519-aNri5Gh1ZTE_1,-8.976949,0.029291153,-0.20953485,3.8948779972280105
00519-aNri5Gh1ZTE_2,-5.938896,2.829291,4.550273,5.194638910039046
00520-LpFSk2s7me6_0,-1.3393992,0.021990493,-6.9040804,2.303938951834745
00521-1SedVoP7zLu_0,1.2112842,-1.9048681,-3.7447684,4.512023711182773
00521-1SedVoP7zLu_1,1.299525,0.695132,-4.5495114,2.52287770541805
00522-XYQdAu1qsK9_0,5.7439165,0.108840376,-1.7395651,2.3282527053378725
00523-PK83UqrXjd3_0,-4.9833007,0.114789866,-1.3478235,3.7096214864210895
00524-hbr5fTQhAAa_0,-0.6154463,0.13272703,-2.3858218,0.8757590269044988
00525-iKFn6fzyRqs_0,5.070759,-3.0073385,2.1730905,1.5298415021111613
00525-iKFn6fzyRqs_1,1.1087717,0.19266152,-0.85880125,2.2349478379588024
00526-PFLHHbjscNN_0,9.350948,-2.876435,0.22695163,2.7002676072247835
00526-PFLHHbjscNN_1,8.371283,0.038453102,1.1367011,1.0970214006888408
00527-HPrcqBkKzuy_0,-7.857209,-0.093223184,10.490295,0.22485908777906655
00528-BCWtGkh8CHv_0,-1.1740377,0.08456111,20.464407,5.927781792778355
00528-BCWtGkh8CHv_1,-1.1740377,0.08456111,20.464407,1.1031377987218116
00528-BCWtGkh8CHv_2,1.702708,2.2845612,6.9361444,0.23547258240221317
00529-W9YAR9qcuvN_0,2.0596595,-2.9520113,2.2251515,0.38081903857352606
00530-C7xtw9uhYFn_0,10.262804,0.0044514686,0.47773772,0.5677065569174788
00530-C7xtw9uhYFn_1,10.262804,0.0044514686,0.47773772,2.9173085898518254
00531-TziyvKgzdAs_0,5.7600045,0.101842836,0.21658213,2.7585647830244064
00532-4euAVjDbkz9_0,0.8794029,0.012816191,-0.6457052,4.029666371593507
00533-wDDRygUCLMm_0,-10.280476,-0.053411484,5.6174755,4.461374253405262
00534-DBBESbk4Y3k_0,1.6324339,-2.510014,3.8346524,2.1031340448084097
00534-DBBESbk4Y3k_1,-6.581665,0.08998585,-2.6109896,5.940891022206868
00534-DBBESbk4Y3k_2,-6.436369,2.8899858,-0.119645566,3.88238236372739
00535-XKqDR74W1JU_0,-3.5198812,-2.4846897,4.408519,0.3906003203102356
00535-XKqDR74W1JU_1,0.84182894,0.11531019,-0.663237,2.513159479988366
00535-XKqDR74W1JU_2,-3.688521,2.71531,8.890069,4.2890049419452705
00536-QFjJExB2jgE_0,-0.46274996,0.13296199,4.2153788,1.086564506734614
00537-oahi4u45xMf_0,0.49436328,0.1161139,2.976918,1.3093524143046984
00538-3CBBjsNkhqW_0,-4.444982,-2.9073856,1.4953446,2.8619056765019697
00538-3CBBjsNkhqW_1,-2.4246168,0.09261441,3.4471366,1.1054856877250805
00539-zUG6FL9TYeR_0,0.08068034,-0.482769,1.2689533,2.8069816749560808
00539-zUG6FL9TYeR_1,4.590992,2.717231,2.4807768,5.224624474719426
00540-6nvpJEZ8ox5_0,1.4651427,0.17866278,3.7930384,6.188636699897259
00541-FnDDfrBZPhh_0,-0.15876833,-2.4521067,-2.6476834,2.304342612183483
00541-FnDDfrBZPhh_1,-6.3082657,0.04619193,-2.8354776,2.8293722456541883
00542-12e6joG2B2T_0,6.7367487,0.16759115,0.54752374,4.356574577533737
00542-12e6joG2B2T_1,9.912442,3.3675911,-1.5428008,2.191956713287997
00543-1k479icNeHW_0,-8.006014,0.17309299,2.5482764,4.128789859581427
00544-t85xiAt9pao_0,3.2239337,0.09793699,2.4879963,2.9694291949429137
00544-t85xiAt9pao_1,-9.743973,3.097937,1.8058472,4.253258017218924
00545-C2hbxeJWmvX_0,-1.1081568,0.14921513,-2.852178,5.262234966036727
00546-nS8T59Aw3sf_0,6.9299345,-2.8445237,-3.0261416,1.7411752553415245
00547-9h5JJxM6E5S_0,1.6651771,0.16103402,-0.23897514,5.540553911961072
00548-otTm4oTrHvc_0,0.079825416,0.12978184,2.932335,2.8899112902335533
00549-TQSiMZJawkS_0,-4.3695645,-2.4869971,4.501018,5.1823329140535925
00549-TQSiMZJawkS_1,-1.6302648,0.11300278,9.362765,4.800403980810848
00549-TQSiMZJawkS_2,-3.8974166,2.713003,1.2993426,2.751065549417474
00550-k3ohRuM6bso_0,0.5101199,0.023957133,-0.80717003,3.8494077056351275
00551-zwzTbNq7xoW_0,-1.7253458,0.18161929,0.031790078,4.43363243928106
00551-zwzTbNq7xoW_1,0.20993462,3.3816192,-6.3228316,5.989501337243878
00552-eip6PNoeCPr_0,-0.22582266,-2.6113274,0.4318841,0.3571408920457412
00552-eip6PNoeCPr_1,-7.578273,0.18867254,-6.14551,2.657353210888088
00553-qAwGYe2GoZp_0,-4.071293,0.014410764,1.462624,3.8702642157582505
00553-qAwGYe2GoZp_1,-2.3483243,2.8144107,5.2513585,4.697322595951459
00554-rihBP3nC6p4_0,9.679838,-0.0031627864,9.431992,1.057957244383909
00554-rihBP3nC6p4_1,2.5193582,2.8865693,9.353703,4.868019925622391
00555-Y4idBN66BqG_0,6.5861177,0.15188456,0.86891204,2.2466746741714467
00556-saBtfCeVoJ4_0,-0.535819,0.10932422,4.790169,2.7283562664924297
00557-fRZhp6vWGw7_0,5.9516263,-3.0916595,3.281551,4.501979725433232
00557-fRZhp6vWGw7_1,4.5650687,0.1083405,4.94986,0.4561662369915082
00559-53jtKd53a1X_0,-14.032955,0.060772136,8.356571,4.854177874701474
00560-gjhYih4upQ9_0,4.7982044,-2.3712597,-3.4784439,3.5479935831533047
00560-gjhYih4upQ9_1,2.1964693,0.028740406,-2.6250205,4.641657114166229
00561-VhissfC8ggN_0,-0.01712798,-2.4566004,0.38947228,3.74869847024804
00561-VhissfC8ggN_1,11.131766,0.14339948,4.4270926,1.10281756920445
00562-kCHmLFfMDuE_0,6.271099,0.028027847,2.7273517,0.7663673405922689
00563-Bnq6SeZGL5b_0,2.618163,0.18979836,-3.254416,5.081754449804965
00564-hXHUtviUKBu_0,3.0436263,-2.6274776,-2.4932961,4.375053915555726
00564-hXHUtviUKBu_1,4.651336,0.1725223,-2.3158767,4.200032986789927
00565-xc2kFoo9nbw_0,2.1052935,0.16346228,4.7649283,0.9181705355496396
00566-qmvPLqLAgvC_0,0.4947343,-1.7032788,-0.19161236,3.821870176821193
00567-KjZrPggnHm8_0,6.973014,0.08355427,0.76072127,3.9878242710230127
00568-suQdyWFG8g9_0,2.018455,-1.5478997,0.14454257,2.81940448169481
00568-suQdyWFG8g9_1,7.492466,1.892575,2.3243027,5.179832228686447
00569-YJDUB7hWg9h_0,-8.091908,0.121125415,-3.9764988,2.1432391761320173
00570-kyoZhaD9HuW_0,0.60958546,-3.040969,2.535634,1.2801533363081834
00571-w5YEujJKsiy_0,2.4579263,0.031000808,3.1915984,4.600068439015103
00572-dNASL765WSN_0,-1.4341373,0.04277821,5.6146183,5.84855611428975
00573-1zDbEdygBeW_0,-5.229325,0.008964971,-4.224146,4.762421124781565
00573-1zDbEdygBeW_1,-5.229325,0.008964971,-4.224146,2.311977755871775
00574-bXu6SSWkJY8_0,-2.4404745,0.047123984,3.9062884,4.5377151230964206
00574-bXu6SSWkJY8_1,-1.031326,2.847124,2.920826,5.460794995361616
00575-pMntW4YkvvB_0,-3.8617804,-2.5020719,2.9410539,3.5413021484363734
00575-pMntW4YkvvB_1,0.5341774,0.09792805,5.5390525,1.610723341724286
00576-adgwjGh4NQK_0,-1.5008872,0.1306119,1.6485223,1.621582004881732
00577-kdFEfVoT1WE_0,4.5550003,-3.6235833,4.389063,0.7126892042538098
00577-kdFEfVoT1WE_1,5.469711,-0.660424,5.232073,0.46509238472892994
00577-kdFEfVoT1WE_2,5.942591,2.6726406,7.4525433,0.1608539331166655
00578-dTzYwo8Hppu_0,-24.570482,0.14781392,-0.95231235,5.690675616702476
00579-9hJwm8k7Gka_0,-7.0719814,-2.4780927,-3.864094,2.751546179139732
00579-9hJwm8k7Gka_1,-10.402785,-0.07809281,-3.334638,4.103293592523715
00579-9hJwm8k7Gka_2,-8.087067,2.9219074,-1.2704536,0.07361437151794507
00580-xcTV5UHYHFV_0,3.975191,-2.8884354,-6.381923,4.129487378318883
00580-xcTV5UHYHFV_1,3.301346,0.4784596,-2.1203165,3.182718968375999
00581-WpVxtsP4xxA_0,6.9241056,-2.879969,5.08543,0.668075609233065
00582-TYDavTf8oyy_0,0.5412523,-2.6879663,-7.4068117,4.989506924706708
00582-TYDavTf8oyy_1,0.029346228,0.112033606,-6.638954,4.104428385695262
00582-TYDavTf8oyy_2,1.334938,3.1120338,-0.10802692,4.96082352360453
00583-1wypxmRjuUR_0,7.702525,0.041968584,-2.445244,2.4870627830295096
00584-ZxkSUELrWtQ_0,-3.6657207,-2.8192399,-0.08257693,5.150351221567186
00584-ZxkSUELrWtQ_1,-11.232685,-1.2907162,-6.2392077,3.681944728810615
00584-ZxkSUELrWtQ_2,-3.4988437,0.18076015,1.2772006,0.023802127231673572
00585-CxxHb5C8ZsP_0,1.1015902,-2.666255,-0.1640605,5.931678768404894
00585-CxxHb5C8ZsP_1,4.425918,0.13374496,-4.8258796,1.184352436498669
00585-CxxHb5C8ZsP_2,5.4070206,3.1337452,-2.5584555,3.8295281076023624
00586-qSom26FpYzR_0,-1.734514,0.1792121,7.9665623,5.8809550891166875
00587-JUANmB8jduD_0,-3.933294,0.08286434,-0.17226893,1.2427020805987603
00587-JUANmB8jduD_1,-6.618602,2.7822838,-1.24679,5.189565841359037
00588-YWy9hV7RfQB_0,6.9879007,0.12184787,1.7688524,2.736017055568785
00588-YWy9hV7RfQB_1,4.6634426,3.321848,4.653619,4.3822802132162195
00589-NS5SeGunqiK_0,9.100175,0.013686851,-9.889484,4.711806042102444
00590-qgZhhx1MpTi_0,7.1845207,0.1378414,-0.69985884,4.68232858060349
00591-JptJPosx1Z6_0,-3.2742434,0.16929111,-6.4597893,5.533020399552135
00592-CthA7sQNTPK_0,4.5342183,-2.9736328,0.8415315,2.515262093946474
00592-CthA7sQNTPK_2,4.642887,3.2263672,4.1505847,5.617544952128423
00594-1sPp3Wz8TCB_0,0.88238966,0.1691966,-1.757801,1.7470009424957715
00595-TBdN234fGEb_0,-10.184364,0.15757275,3.155295,0.6231729185540645
00596-9SpHCfHaNiG_0,1.3069023,0.1750659,-3.6858747,3.4333090340104047
00597-D8aaq3PH6dG_0,-1.2047573,-2.587179,2.6484153,0.9953794304114811
00597-D8aaq3PH6dG_1,7.6394987,0.81282115,3.5297565,2.383585904548203
00598-mt9H8KcxRKD_0,-5.8451576,0.06705247,-21.988976,3.736793327240335
00599-TiWanpmC63V_0,4.7218556,-2.377885,3.6178703,2.064115049621221
00599-TiWanpmC63V_1,1.2785492,0.022114992,5.6763477,0.3956001354035628
00600-ENhuWpDE5EB_0,4.5671854,-3.0696304,-0.20332034,3.043759373908057
00600-ENhuWpDE5EB_1,3.3452938,0.13036966,1.0789949,1.3339223100936854
00600-ENhuWpDE5EB_2,3.5435562,3.3303697,2.2759717,0.3917292977670103
00601-PjnDyQJJ3eM_0,12.358194,0.13531217,3.2463682,1.150496364954366
00602-XRHpoTZjtj7_0,3.768535,-2.267674,-3.418624,0.8908270988580772
00602-XRHpoTZjtj7_1,4.249615,0.13232613,-4.431302,1.198273043561937
00603-Xfhi9GYbhqD_0,3.9248266,0.13112298,0.9869678,3.500930598127797
00604-W4r5JssudHR_0,-0.9828119,0.12062092,2.8797088,0.5086403235313961
00605-T22dejNjHK7_0,9.657797,0.10135269,-0.17488405,2.446918971717255
00606-W16Bm4ysK8v_0,2.8254611,-0.13557637,2.3377094,2.8548050245035643
00606-W16Bm4ysK8v_1,2.8254611,-0.13557637,2.3377094,4.257737573953498
00606-W16Bm4ysK8v_2,0.09472725,2.8644238,1.5491891,2.1493558222463283
00607-JXdzHne1mRo_0,8.4102955,0.068905115,-3.0182247,1.135123032473747
00607-JXdzHne1mRo_1,7.4920883,3.068905,-3.042523,1.8911626581159333
00608-j2Nms3h9XJv_0,3.7348158,-2.6436477,-1.2636842,1.0299532544997725
00609-x1pTUWx9DPr_0,-5.215905,0.036839202,-1.723398,3.9182705805497635
00610-1EiJpeRNEs1_0,-0.47925863,-2.840546,0.14320196,3.4721191731331835
00610-1EiJpeRNEs1_1,2.1521316,0.1594541,4.986512,4.155541077864604
00611-PXAfUkZGMdU_0,0.76438016,-3.1239748,0.049347043,5.712952682900335
00611-PXAfUkZGMdU_1,-5.856685,0.07602525,-2.6522183,3.933161209965835
00612-GsQBY83r3hb_0,12.837223,0.1359031,-9.610958,1.7918041326400247
00613-s19Uyn7AWwv_0,0.41582683,0.16956258,1.3863938,3.0476731122169354
00614-ki6Cu76pWzF_0,9.76436,0.04721327,-5.1624293,1.4191040430236719
00614-ki6Cu76pWzF_1,2.9691887,3.0472133,-2.9481184,1.9273009164101422
00615-PUNuHY5M7MS_0,-9.445553,-0.024365947,2.4661574,0.038249697426985294
00615-PUNuHY5M7MS_1,-9.445553,-0.024365947,2.4661574,5.8135932917243816
00616-zhzot8MvSjF_0,-8.235118,0.06635301,0.9595224,6.031287312893464
00616-zhzot8MvSjF_1,-1.8198841,2.866353,-0.45378315,2.2310268003047877
00617-AENiMBDjVFb_0,9.9697075,0.014106944,-4.4145193,5.856868456627828
00617-AENiMBDjVFb_1,6.3137236,3.214107,-2.6597195,1.1617707812765645
00618-T4G9hTR5WSv_0,-4.00904,0.03262402,7.6474547,0.45085921161823916
00618-T4G9hTR5WSv_1,-4.32638,2.832624,4.1008873,2.187459107249903
00619-R9fYpvCUkV7_0,-4.975459,-0.23050222,-0.28234357,4.09027439713126
00619-R9fYpvCUkV7_1,0.3021116,2.822209,5.13045,0.7329672065104451
00620-AUkcTmUs8mw_0,-2.5059953,-2.9480586,-0.06385657,4.202304010434566
00621-SAZ4gvMfxm1_0,0.40724012,0.17918837,0.6419184,3.357970806003619
00622-bxwHR9ipFG8_0,9.084525,0.11108905,1.7981769,0.3179417767081804
00623-g7sKCMRfgUS_0,-1.6222106,0.021759704,4.194251,4.276172875724557
00624-ooq3SnvC79d_0,-6.1365767,0.20374918,5.5014853,5.143411905169312
00625-VWczCD1Hbus_0,1.9765432,-2.522771,-1.0939674,5.92640297836758
00625-VWczCD1Hbus_1,-3.0283694,0.07722902,-0.9827217,5.71543061054264
00626-XiJhRLvpKpX_0,20.3771,-2.7604465,6.455647,0.7271428015593454
00626-XiJhRLvpKpX_1,-1.1481447,0.039553642,8.990492,1.574099474991096
00627-b2e31HFFizw_0,4.2643056,-2.5824132,0.8272048,5.876458061852889
00627-b2e31HFFizw_1,0.86751175,0.017586946,2.3969774,5.41331370995187
00627-b2e31HFFizw_2,8.879821,3.217587,2.2447443,2.677122745584617
00628-tjs8mFdJ7YN_0,-4.7618613,0.029581934,-5.4909964,1.1242730400202536
00629-MHYu4LWb6qP_0,1.0126401,-2.657483,1.1992649,2.7678204718446633
00630-SrBPiU6LKxL_0,-7.352231,0.052047253,-12.120994,3.150630187777986
00631-v3tsKAPVLJS_0,3.8167186,-2.0493417,0.30970693,2.877505188197517
00631-v3tsKAPVLJS_1,-1.614826,0.5506582,4.083363,2.3538292874093925
00632-kXAEFtUBNFZ_0,-0.6081275,0.1826356,6.0909986,5.69802372486167
00633-dDyovSFuViJ_0,10.885063,-0.059660517,-2.4324787,3.5736664810855765
00634-A1jHexSJuAW_0,0.47497055,-2.782663,-0.5362965,4.547791692735418
00634-A1jHexSJuAW_2,2.836258,3.0173368,1.3902746,0.36679598884360226
